,Songs,Artist,id,external_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0,Rock And Roll Part II,Gary Glitter,63W11KVHDOpSlh3XMQ7qMg,https://open.spotify.com/track/63W11KVHDOpSlh3XMQ7qMg,0.752,0.218,11,-15.177,0,0.0653,0.000548,0.788,0.0699,0.552,130.068,audio_features,spotify:track:63W11KVHDOpSlh3XMQ7qMg,https://api.spotify.com/v1/tracks/63W11KVHDOpSlh3XMQ7qMg,https://api.spotify.com/v1/audio-analysis/63W11KVHDOpSlh3XMQ7qMg,180600,4
1,Hold Your Head Up,Argent,3vfIv3pvYlLOa0wKIEuqFn,https://open.spotify.com/track/3vfIv3pvYlLOa0wKIEuqFn,0.502,0.488,7,-12.265,1,0.0261,0.3,0.128,0.319,0.74,89.279,audio_features,spotify:track:3vfIv3pvYlLOa0wKIEuqFn,https://api.spotify.com/v1/tracks/3vfIv3pvYlLOa0wKIEuqFn,https://api.spotify.com/v1/audio-analysis/3vfIv3pvYlLOa0wKIEuqFn,377560,4
2,Brilliant Disguise,Bruce Springsteen,0nqbZ17t9v52SCemAm1QP0,https://open.spotify.com/track/0nqbZ17t9v52SCemAm1QP0,0.703,0.726,9,-12.438,1,0.029,0.152,1.45e-06,0.0319,0.949,126.353,audio_features,spotify:track:0nqbZ17t9v52SCemAm1QP0,https://api.spotify.com/v1/tracks/0nqbZ17t9v52SCemAm1QP0,https://api.spotify.com/v1/audio-analysis/0nqbZ17t9v52SCemAm1QP0,254840,4
3,Feel like Makin' Love - 2015 Remaster,Bad Company,3KPwt1LBpt1jVSHz8GXERo,https://open.spotify.com/track/3KPwt1LBpt1jVSHz8GXERo,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,audio_features,spotify:track:3KPwt1LBpt1jVSHz8GXERo,https://api.spotify.com/v1/tracks/3KPwt1LBpt1jVSHz8GXERo,https://api.spotify.com/v1/audio-analysis/3KPwt1LBpt1jVSHz8GXERo,313840,4
4,For What It's Worth,Buffalo Springfield,1qRA5BS78u3gME0loMl9AA,https://open.spotify.com/track/1qRA5BS78u3gME0loMl9AA,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4
5,Listen to Her Heart,Tom Petty and the Heartbreakers,2iW5uc25ziGLlNMqdhFJad,https://open.spotify.com/track/2iW5uc25ziGLlNMqdhFJad,0.481,0.906,9,-3.705,1,0.0349,0.334,0.603,0.043,0.364,127.955,audio_features,spotify:track:2iW5uc25ziGLlNMqdhFJad,https://api.spotify.com/v1/tracks/2iW5uc25ziGLlNMqdhFJad,https://api.spotify.com/v1/audio-analysis/2iW5uc25ziGLlNMqdhFJad,184960,4
6,Safe in the Arms of Love,Martina McBride,1nLlyTRxGc8lP1o0zgoHuD,https://open.spotify.com/track/1nLlyTRxGc8lP1o0zgoHuD,0.601,0.857,2,-4.203,1,0.0286,0.286,0.0,0.124,0.641,128.65,audio_features,spotify:track:1nLlyTRxGc8lP1o0zgoHuD,https://api.spotify.com/v1/tracks/1nLlyTRxGc8lP1o0zgoHuD,https://api.spotify.com/v1/audio-analysis/1nLlyTRxGc8lP1o0zgoHuD,194080,4
7,Toes,Zac Brown Band,2Esf7NTKQNCPE4G17QvVCs,https://open.spotify.com/track/2Esf7NTKQNCPE4G17QvVCs,0.801,0.759,11,-5.398,1,0.0378,0.657,0.0,0.0897,0.821,129.971,audio_features,spotify:track:2Esf7NTKQNCPE4G17QvVCs,https://api.spotify.com/v1/tracks/2Esf7NTKQNCPE4G17QvVCs,https://api.spotify.com/v1/audio-analysis/2Esf7NTKQNCPE4G17QvVCs,262773,4
8,Babe,Styx,5W7YROOF6bFfBexY81LFjt,https://open.spotify.com/track/5W7YROOF6bFfBexY81LFjt,0.267,0.204,2,-13.714,1,0.0317,0.527,0.0,0.0924,0.0903,169.486,audio_features,spotify:track:5W7YROOF6bFfBexY81LFjt,https://api.spotify.com/v1/tracks/5W7YROOF6bFfBexY81LFjt,https://api.spotify.com/v1/audio-analysis/5W7YROOF6bFfBexY81LFjt,265973,4
9,Don't You (Forget About Me),Simple Minds,3fH4KjXFYMmljxrcGrbPj9,https://open.spotify.com/track/3fH4KjXFYMmljxrcGrbPj9,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,audio_features,spotify:track:3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/tracks/3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/audio-analysis/3fH4KjXFYMmljxrcGrbPj9,263040,4
10,Can't Help Falling in Love,Elvis Presley,44AyOl4qVkzS48vBsbNXaC,https://open.spotify.com/track/44AyOl4qVkzS48vBsbNXaC,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,audio_features,spotify:track:44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,182360,3
11,A Sunday Kind Of Love,Etta James,0zGLlXbHlrAyBN1x6sY0rb,https://open.spotify.com/track/0zGLlXbHlrAyBN1x6sY0rb,0.421,0.285,2,-9.43,0,0.0293,0.829,1.55e-06,0.233,0.402,85.861,audio_features,spotify:track:0zGLlXbHlrAyBN1x6sY0rb,https://api.spotify.com/v1/tracks/0zGLlXbHlrAyBN1x6sY0rb,https://api.spotify.com/v1/audio-analysis/0zGLlXbHlrAyBN1x6sY0rb,196133,4
12,Ruby Tuesday,The Rolling Stones,4hupcimlg3UBbW1kAQ6vrT,https://open.spotify.com/track/4hupcimlg3UBbW1kAQ6vrT,0.524,0.553,0,-10.767,1,0.0292,0.831,0.0,0.174,0.517,104.578,audio_features,spotify:track:4hupcimlg3UBbW1kAQ6vrT,https://api.spotify.com/v1/tracks/4hupcimlg3UBbW1kAQ6vrT,https://api.spotify.com/v1/audio-analysis/4hupcimlg3UBbW1kAQ6vrT,196493,4
13,The First Cut Is The Deepest,Sheryl Crow,7gN24J8E0pR3G2nsbhkcjw,https://open.spotify.com/track/7gN24J8E0pR3G2nsbhkcjw,0.509,0.7,2,-5.372,1,0.033,0.0374,0.0,0.106,0.671,160.003,audio_features,spotify:track:7gN24J8E0pR3G2nsbhkcjw,https://api.spotify.com/v1/tracks/7gN24J8E0pR3G2nsbhkcjw,https://api.spotify.com/v1/audio-analysis/7gN24J8E0pR3G2nsbhkcjw,227400,4
14,Got To Be A Better Way Home,Southside Johnny And The Asbury Jukes,4zoszN3w2R45B4UBZBmwvP,https://open.spotify.com/track/4zoszN3w2R45B4UBZBmwvP,0.549,0.777,2,-10.352,1,0.0457,0.0434,0.0244,0.0408,0.962,160.22,audio_features,spotify:track:4zoszN3w2R45B4UBZBmwvP,https://api.spotify.com/v1/tracks/4zoszN3w2R45B4UBZBmwvP,https://api.spotify.com/v1/audio-analysis/4zoszN3w2R45B4UBZBmwvP,202200,4
15,Brown Eyed Girl,Van Morrison,3yrSvpt2l1xhsV9Em88Pul,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,audio_features,spotify:track:3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/tracks/3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/audio-analysis/3yrSvpt2l1xhsV9Em88Pul,183307,4
16,Like a Hurricane - 2016 Remaster,Neil Young,71040WC4MBFnSXvDSW2vo9,https://open.spotify.com/track/71040WC4MBFnSXvDSW2vo9,0.426,0.822,9,-5.764,0,0.0373,0.0226,0.000754,0.295,0.575,113.871,audio_features,spotify:track:71040WC4MBFnSXvDSW2vo9,https://api.spotify.com/v1/tracks/71040WC4MBFnSXvDSW2vo9,https://api.spotify.com/v1/audio-analysis/71040WC4MBFnSXvDSW2vo9,497120,4
17,Tell Me What You Want (And I'll Give You What You Need),The Doobie Brothers,4lEENIpjGtfopWp7UkBgcE,https://open.spotify.com/track/4lEENIpjGtfopWp7UkBgcE,0.439,0.452,7,-15.96,1,0.0335,0.375,6.7e-05,0.0498,0.567,169.456,audio_features,spotify:track:4lEENIpjGtfopWp7UkBgcE,https://api.spotify.com/v1/tracks/4lEENIpjGtfopWp7UkBgcE,https://api.spotify.com/v1/audio-analysis/4lEENIpjGtfopWp7UkBgcE,235467,4
18,The Tracks Of My Tears,Smokey Robinson & The Miracles,6QyQmdvQ1ywNccYa0pwLNQ,https://open.spotify.com/track/6QyQmdvQ1ywNccYa0pwLNQ,0.502,0.333,7,-10.914,1,0.0264,0.699,0.0,0.222,0.729,96.982,audio_features,spotify:track:6QyQmdvQ1ywNccYa0pwLNQ,https://api.spotify.com/v1/tracks/6QyQmdvQ1ywNccYa0pwLNQ,https://api.spotify.com/v1/audio-analysis/6QyQmdvQ1ywNccYa0pwLNQ,174360,4
19,My Best Friend,Tim McGraw,5BeY2wY4rGFD1Q3aXO83Bv,https://open.spotify.com/track/5BeY2wY4rGFD1Q3aXO83Bv,0.444,0.484,9,-8.311,1,0.0289,0.12,0.0,0.135,0.263,147.715,audio_features,spotify:track:5BeY2wY4rGFD1Q3aXO83Bv,https://api.spotify.com/v1/tracks/5BeY2wY4rGFD1Q3aXO83Bv,https://api.spotify.com/v1/audio-analysis/5BeY2wY4rGFD1Q3aXO83Bv,279867,4
20,American Tune,Paul Simon,3g3xDtGtU0asKw6iYCYiG5,https://open.spotify.com/track/3g3xDtGtU0asKw6iYCYiG5,0.383,0.208,0,-16.035,1,0.03,0.818,3.36e-05,0.189,0.219,84.699,audio_features,spotify:track:3g3xDtGtU0asKw6iYCYiG5,https://api.spotify.com/v1/tracks/3g3xDtGtU0asKw6iYCYiG5,https://api.spotify.com/v1/audio-analysis/3g3xDtGtU0asKw6iYCYiG5,225133,4
21,Who You'd Be Today,Kenny Chesney,5Vkdh8GfdXmwyJjzPewMWM,https://open.spotify.com/track/5Vkdh8GfdXmwyJjzPewMWM,0.646,0.431,2,-9.287,1,0.029,0.149,0.000428,0.108,0.248,145.855,audio_features,spotify:track:5Vkdh8GfdXmwyJjzPewMWM,https://api.spotify.com/v1/tracks/5Vkdh8GfdXmwyJjzPewMWM,https://api.spotify.com/v1/audio-analysis/5Vkdh8GfdXmwyJjzPewMWM,254573,4
22,Until the Night,Billy Joel,3UzWjLQVzCG60gwJdApLqI,https://open.spotify.com/track/3UzWjLQVzCG60gwJdApLqI,0.557,0.37,0,-14.353,1,0.0302,0.0809,0.000373,0.0873,0.279,95.007,audio_features,spotify:track:3UzWjLQVzCG60gwJdApLqI,https://api.spotify.com/v1/tracks/3UzWjLQVzCG60gwJdApLqI,https://api.spotify.com/v1/audio-analysis/3UzWjLQVzCG60gwJdApLqI,396160,4
23,Lookin' Out My Back Door,Creedence Clearwater Revival,3RTUfvRgq3pYTf7XY0FIcS,https://open.spotify.com/track/3RTUfvRgq3pYTf7XY0FIcS,0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,audio_features,spotify:track:3RTUfvRgq3pYTf7XY0FIcS,https://api.spotify.com/v1/tracks/3RTUfvRgq3pYTf7XY0FIcS,https://api.spotify.com/v1/audio-analysis/3RTUfvRgq3pYTf7XY0FIcS,152453,4
24,Love Will Find A Way,Pablo Cruise,2LqzuRukwnpeWYLXBtiwmq,https://open.spotify.com/track/2LqzuRukwnpeWYLXBtiwmq,0.78,0.491,7,-13.934,1,0.0351,0.00719,1.8e-05,0.0677,0.843,124.238,audio_features,spotify:track:2LqzuRukwnpeWYLXBtiwmq,https://api.spotify.com/v1/tracks/2LqzuRukwnpeWYLXBtiwmq,https://api.spotify.com/v1/audio-analysis/2LqzuRukwnpeWYLXBtiwmq,251427,4
25,Every Breath You Take,The Police,1JSTJqkT5qHq8MDJnJbRE1,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4
26,Whiskey Lullaby (feat. Alison Krauss),Brad Paisley,4BXkf6yww23Vdju7E1fUrn,https://open.spotify.com/track/4BXkf6yww23Vdju7E1fUrn,0.587,0.35,2,-10.954,1,0.0318,0.74,0.0,0.156,0.17,74.479,audio_features,spotify:track:4BXkf6yww23Vdju7E1fUrn,https://api.spotify.com/v1/tracks/4BXkf6yww23Vdju7E1fUrn,https://api.spotify.com/v1/audio-analysis/4BXkf6yww23Vdju7E1fUrn,259453,4
27,Kind & Generous,Natalie Merchant,6VrjF67WFChXh8uYYBfeRr,https://open.spotify.com/track/6VrjF67WFChXh8uYYBfeRr,0.593,0.611,3,-6.773,1,0.0504,0.35,0.533,0.605,0.473,93.171,audio_features,spotify:track:6VrjF67WFChXh8uYYBfeRr,https://api.spotify.com/v1/tracks/6VrjF67WFChXh8uYYBfeRr,https://api.spotify.com/v1/audio-analysis/6VrjF67WFChXh8uYYBfeRr,241013,4
28,Highway 20 Ride,Zac Brown Band,2oAGUpLorRToXExl2FtUVy,https://open.spotify.com/track/2oAGUpLorRToXExl2FtUVy,0.531,0.403,3,-7.195,1,0.0338,0.551,1.38e-05,0.105,0.431,76.125,audio_features,spotify:track:2oAGUpLorRToXExl2FtUVy,https://api.spotify.com/v1/tracks/2oAGUpLorRToXExl2FtUVy,https://api.spotify.com/v1/audio-analysis/2oAGUpLorRToXExl2FtUVy,229280,4
29,What A Crying Shame,The Mavericks,6ceffRqL8teDpyYu41UwKm,https://open.spotify.com/track/6ceffRqL8teDpyYu41UwKm,0.691,0.665,7,-9.85,1,0.0281,0.177,0.00442,0.0659,0.818,114.845,audio_features,spotify:track:6ceffRqL8teDpyYu41UwKm,https://api.spotify.com/v1/tracks/6ceffRqL8teDpyYu41UwKm,https://api.spotify.com/v1/audio-analysis/6ceffRqL8teDpyYu41UwKm,230533,4
30,The Living Years,Mike & The Mechanics,7tJnjRY2js0yXtNUWE4fgF,https://open.spotify.com/track/7tJnjRY2js0yXtNUWE4fgF,0.518,0.417,8,-13.268,1,0.0325,0.58,0.0,0.0722,0.311,97.63,audio_features,spotify:track:7tJnjRY2js0yXtNUWE4fgF,https://api.spotify.com/v1/tracks/7tJnjRY2js0yXtNUWE4fgF,https://api.spotify.com/v1/audio-analysis/7tJnjRY2js0yXtNUWE4fgF,330267,4
31,Romeo and Juliet - Live,Mark Knopfler,1l5rG2vLtXGhblpojfFpvl,https://open.spotify.com/track/1l5rG2vLtXGhblpojfFpvl,0.477,0.36,5,-12.043,1,0.0331,0.456,0.114,0.936,0.268,80.805,audio_features,spotify:track:1l5rG2vLtXGhblpojfFpvl,https://api.spotify.com/v1/tracks/1l5rG2vLtXGhblpojfFpvl,https://api.spotify.com/v1/audio-analysis/1l5rG2vLtXGhblpojfFpvl,553480,4
32,Tuesday's Gone,Lynyrd Skynyrd,64sn7wgJfeQKY3Jisnl59w,https://open.spotify.com/track/64sn7wgJfeQKY3Jisnl59w,0.232,0.615,9,-8.636,1,0.0295,0.0778,5.68e-06,0.0601,0.41,146.488,audio_features,spotify:track:64sn7wgJfeQKY3Jisnl59w,https://api.spotify.com/v1/tracks/64sn7wgJfeQKY3Jisnl59w,https://api.spotify.com/v1/audio-analysis/64sn7wgJfeQKY3Jisnl59w,450227,3
33,Intro / Sweet Jane - Live [1973 Version],Lou Reed,5vtXtPjH9NBC79ZOuTHYrF,https://open.spotify.com/track/5vtXtPjH9NBC79ZOuTHYrF,0.381,0.783,9,-7.27,1,0.0709,0.0621,0.482,0.18,0.694,111.059,audio_features,spotify:track:5vtXtPjH9NBC79ZOuTHYrF,https://api.spotify.com/v1/tracks/5vtXtPjH9NBC79ZOuTHYrF,https://api.spotify.com/v1/audio-analysis/5vtXtPjH9NBC79ZOuTHYrF,468027,4
34,The Great Pretender,The Platters,2FkCjtQ1lYsf71s2FAS8hE,https://open.spotify.com/track/2FkCjtQ1lYsf71s2FAS8hE,0.425,0.401,7,-9.427,1,0.0315,0.943,3.44e-06,0.072,0.531,115.71,audio_features,spotify:track:2FkCjtQ1lYsf71s2FAS8hE,https://api.spotify.com/v1/tracks/2FkCjtQ1lYsf71s2FAS8hE,https://api.spotify.com/v1/audio-analysis/2FkCjtQ1lYsf71s2FAS8hE,160667,3
35,Duncan,Paul Simon,2SgNoPUi4SOUNmp2Y7SNQj,https://open.spotify.com/track/2SgNoPUi4SOUNmp2Y7SNQj,0.438,0.398,7,-13.692,1,0.0347,0.763,9.2e-06,0.0871,0.456,93.954,audio_features,spotify:track:2SgNoPUi4SOUNmp2Y7SNQj,https://api.spotify.com/v1/tracks/2SgNoPUi4SOUNmp2Y7SNQj,https://api.spotify.com/v1/audio-analysis/2SgNoPUi4SOUNmp2Y7SNQj,283133,4
36,Hit the Road Jack,Ray Charles,5yQFVCQkupKqTJecbXA7qT,https://open.spotify.com/track/5yQFVCQkupKqTJecbXA7qT,0.559,0.631,8,-11.184,0,0.229,0.628,0.0,0.336,0.929,173.172,audio_features,spotify:track:5yQFVCQkupKqTJecbXA7qT,https://api.spotify.com/v1/tracks/5yQFVCQkupKqTJecbXA7qT,https://api.spotify.com/v1/audio-analysis/5yQFVCQkupKqTJecbXA7qT,119987,4
37,Rosie - 2018 Remaster,Jackson Browne,6ahJAZGYMyQz2OzjVyBatU,https://open.spotify.com/track/6ahJAZGYMyQz2OzjVyBatU,0.568,0.13,4,-14.418,1,0.0311,0.949,1.29e-05,0.369,0.397,103.514,audio_features,spotify:track:6ahJAZGYMyQz2OzjVyBatU,https://api.spotify.com/v1/tracks/6ahJAZGYMyQz2OzjVyBatU,https://api.spotify.com/v1/audio-analysis/6ahJAZGYMyQz2OzjVyBatU,221231,4
38,"Summer, Highland Falls",Billy Joel,4850v7DuT7raVYAWc1ODPv,https://open.spotify.com/track/4850v7DuT7raVYAWc1ODPv,0.53,0.526,5,-11.064,1,0.0254,0.316,0.00179,0.187,0.467,93.387,audio_features,spotify:track:4850v7DuT7raVYAWc1ODPv,https://api.spotify.com/v1/tracks/4850v7DuT7raVYAWc1ODPv,https://api.spotify.com/v1/audio-analysis/4850v7DuT7raVYAWc1ODPv,199960,4
39,The Best of My Love - 2013 Remaster,Eagles,5MLLuLqPdUlx8bfKtdkLwO,https://open.spotify.com/track/5MLLuLqPdUlx8bfKtdkLwO,0.559,0.393,0,-11.095,1,0.0237,0.717,0.0,0.0532,0.669,90.105,audio_features,spotify:track:5MLLuLqPdUlx8bfKtdkLwO,https://api.spotify.com/v1/tracks/5MLLuLqPdUlx8bfKtdkLwO,https://api.spotify.com/v1/audio-analysis/5MLLuLqPdUlx8bfKtdkLwO,274891,4
40,The Weight - Remastered 2000,The Band,0P7DoyGrr4Wp9w5TotEtUC,https://open.spotify.com/track/0P7DoyGrr4Wp9w5TotEtUC,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,audio_features,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/tracks/0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/audio-analysis/0P7DoyGrr4Wp9w5TotEtUC,274493,4
41,Dreamboat Annie (Fantasy Child),Heart,1YCUhR9OaaviHaVngMc7Ui,https://open.spotify.com/track/1YCUhR9OaaviHaVngMc7Ui,0.311,0.167,0,-24.068,1,0.0396,0.923,7.98e-05,0.366,0.413,114.533,audio_features,spotify:track:1YCUhR9OaaviHaVngMc7Ui,https://api.spotify.com/v1/tracks/1YCUhR9OaaviHaVngMc7Ui,https://api.spotify.com/v1/audio-analysis/1YCUhR9OaaviHaVngMc7Ui,70067,3
42,Lodi,Creedence Clearwater Revival,1Ay5MiilZj2ZGQLeTWVJ6o,https://open.spotify.com/track/1Ay5MiilZj2ZGQLeTWVJ6o,0.773,0.675,5,-8.697,1,0.0281,0.324,0.000112,0.0896,0.925,126.866,audio_features,spotify:track:1Ay5MiilZj2ZGQLeTWVJ6o,https://api.spotify.com/v1/tracks/1Ay5MiilZj2ZGQLeTWVJ6o,https://api.spotify.com/v1/audio-analysis/1Ay5MiilZj2ZGQLeTWVJ6o,193293,4
43,Shallow,Lady Gaga,2VxeLyX666F8uXCJ0dZF8B,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733,4
44,Whatever's Written in Your Heart,Gerry Rafferty,0iMX77CpVx0rWWcXrmXkNl,https://open.spotify.com/track/0iMX77CpVx0rWWcXrmXkNl,0.363,0.14,7,-15.783,1,0.0333,0.973,0.000464,0.136,0.13,114.127,audio_features,spotify:track:0iMX77CpVx0rWWcXrmXkNl,https://api.spotify.com/v1/tracks/0iMX77CpVx0rWWcXrmXkNl,https://api.spotify.com/v1/audio-analysis/0iMX77CpVx0rWWcXrmXkNl,397973,4
45,Songbird - 2004 Remaster,Fleetwood Mac,6DrXZwTuhl5Ow4mcmSWjME,https://open.spotify.com/track/6DrXZwTuhl5Ow4mcmSWjME,0.389,0.0851,5,-15.477,1,0.0346,0.982,0.00187,0.101,0.364,184.298,audio_features,spotify:track:6DrXZwTuhl5Ow4mcmSWjME,https://api.spotify.com/v1/tracks/6DrXZwTuhl5Ow4mcmSWjME,https://api.spotify.com/v1/audio-analysis/6DrXZwTuhl5Ow4mcmSWjME,200813,4
46,The Dark End Of The Street,The Commitments,6KukPnyB1hnIVavXHK5MEa,https://open.spotify.com/track/6KukPnyB1hnIVavXHK5MEa,0.608,0.352,7,-13.335,1,0.0292,0.105,0.0,0.113,0.185,75.96,audio_features,spotify:track:6KukPnyB1hnIVavXHK5MEa,https://api.spotify.com/v1/tracks/6KukPnyB1hnIVavXHK5MEa,https://api.spotify.com/v1/audio-analysis/6KukPnyB1hnIVavXHK5MEa,156507,4
47,Searchin' for a Rainbow,The Marshall Tucker Band,5zS2DXR0XKNsVQSCHGEhx2,https://open.spotify.com/track/5zS2DXR0XKNsVQSCHGEhx2,0.383,0.659,7,-6.169,1,0.0343,0.0422,1.55e-05,0.183,0.726,93.651,audio_features,spotify:track:5zS2DXR0XKNsVQSCHGEhx2,https://api.spotify.com/v1/tracks/5zS2DXR0XKNsVQSCHGEhx2,https://api.spotify.com/v1/audio-analysis/5zS2DXR0XKNsVQSCHGEhx2,185840,4
48,Listen to the Music,The Doobie Brothers,7Ar4G7Ci11gpt6sfH9Cgz5,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,audio_features,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/tracks/7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/audio-analysis/7Ar4G7Ci11gpt6sfH9Cgz5,227267,4
49,I Wish I Were Blind,Bruce Springsteen,0v7LzVH95JMwa2JhEJhaA9,https://open.spotify.com/track/0v7LzVH95JMwa2JhEJhaA9,0.568,0.478,7,-12.3,1,0.0281,0.0561,4.38e-06,0.109,0.41,107.16,audio_features,spotify:track:0v7LzVH95JMwa2JhEJhaA9,https://api.spotify.com/v1/tracks/0v7LzVH95JMwa2JhEJhaA9,https://api.spotify.com/v1/audio-analysis/0v7LzVH95JMwa2JhEJhaA9,285773,4
50,Ring of Fire,Johnny Cash,6YffUZJ2R06kyxyK6onezL,https://open.spotify.com/track/6YffUZJ2R06kyxyK6onezL,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,audio_features,spotify:track:6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/tracks/6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/audio-analysis/6YffUZJ2R06kyxyK6onezL,158427,4
51,Mainstreet,Bob Seger,0XVR94voJPToKX1XoOw0ot,https://open.spotify.com/track/0XVR94voJPToKX1XoOw0ot,0.505,0.747,8,-5.422,1,0.0308,0.064,0.00647,0.244,0.529,139.865,audio_features,spotify:track:0XVR94voJPToKX1XoOw0ot,https://api.spotify.com/v1/tracks/0XVR94voJPToKX1XoOw0ot,https://api.spotify.com/v1/audio-analysis/0XVR94voJPToKX1XoOw0ot,223090,4
52,One Way Or Another,Blondie,59CLe8stbcx4XYBWdsfbwK,https://open.spotify.com/track/59CLe8stbcx4XYBWdsfbwK,0.442,0.922,2,-5.086,1,0.0655,0.0532,3.86e-06,0.0768,0.855,162.272,audio_features,spotify:track:59CLe8stbcx4XYBWdsfbwK,https://api.spotify.com/v1/tracks/59CLe8stbcx4XYBWdsfbwK,https://api.spotify.com/v1/audio-analysis/59CLe8stbcx4XYBWdsfbwK,217364,4
53,"Red, Red Wine",Neil Diamond,3RFCQomP6x5EZtMxESJ8kw,https://open.spotify.com/track/3RFCQomP6x5EZtMxESJ8kw,0.528,0.442,9,-4.9,1,0.0244,0.452,0.0,0.176,0.407,88.459,audio_features,spotify:track:3RFCQomP6x5EZtMxESJ8kw,https://api.spotify.com/v1/tracks/3RFCQomP6x5EZtMxESJ8kw,https://api.spotify.com/v1/audio-analysis/3RFCQomP6x5EZtMxESJ8kw,161107,4
54,Yesterday - Remastered 2009,The Beatles,3BQHpFgAp4l80e1XslIjNI,https://open.spotify.com/track/3BQHpFgAp4l80e1XslIjNI,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,audio_features,spotify:track:3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/tracks/3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/audio-analysis/3BQHpFgAp4l80e1XslIjNI,125667,4
55,Georgia on My Mind - Original Master Recording,Ray Charles,47mA6f44zxLtdATOoY7GjN,https://open.spotify.com/track/47mA6f44zxLtdATOoY7GjN,0.138,0.399,7,-8.756,1,0.0311,0.782,3.65e-06,0.188,0.296,179.93,audio_features,spotify:track:47mA6f44zxLtdATOoY7GjN,https://api.spotify.com/v1/tracks/47mA6f44zxLtdATOoY7GjN,https://api.spotify.com/v1/audio-analysis/47mA6f44zxLtdATOoY7GjN,217415,4
56,I'll Feel a Whole Lot Better,The Byrds,2hIGz0CXlqA2ukeuUl8DYP,https://open.spotify.com/track/2hIGz0CXlqA2ukeuUl8DYP,0.402,0.892,9,-7.373,1,0.0302,0.0509,0.0,0.345,0.951,134.927,audio_features,spotify:track:2hIGz0CXlqA2ukeuUl8DYP,https://api.spotify.com/v1/tracks/2hIGz0CXlqA2ukeuUl8DYP,https://api.spotify.com/v1/audio-analysis/2hIGz0CXlqA2ukeuUl8DYP,151707,4
57,One Particular Harbour,Jimmy Buffett,44UqG68nsYIsJGQQXybDN8,https://open.spotify.com/track/44UqG68nsYIsJGQQXybDN8,0.526,0.46,4,-15.412,1,0.0462,0.222,5.96e-05,0.0661,0.829,92.581,audio_features,spotify:track:44UqG68nsYIsJGQQXybDN8,https://api.spotify.com/v1/tracks/44UqG68nsYIsJGQQXybDN8,https://api.spotify.com/v1/audio-analysis/44UqG68nsYIsJGQQXybDN8,344507,4
