,Songs,Artist,id,external_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
132,No Rain,Blind Melon,6txWz9UapYHVxEd7dDIHXT,https://open.spotify.com/track/6txWz9UapYHVxEd7dDIHXT,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,audio_features,spotify:track:6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/audio-analysis/6txWz9UapYHVxEd7dDIHXT,217107,4
133,Bound For The Floor,Local H,3cbTV3IZZvSBYVcl0xuZbY,https://open.spotify.com/track/3cbTV3IZZvSBYVcl0xuZbY,0.654,0.53,6,-7.409,1,0.0556,0.000113,0.0197,0.0534,0.584,119.284,audio_features,spotify:track:3cbTV3IZZvSBYVcl0xuZbY,https://api.spotify.com/v1/tracks/3cbTV3IZZvSBYVcl0xuZbY,https://api.spotify.com/v1/audio-analysis/3cbTV3IZZvSBYVcl0xuZbY,222960,4
134,Lump,The Presidents Of The United States Of America,2JdzB67NvIa90K4gEZPLeX,https://open.spotify.com/track/2JdzB67NvIa90K4gEZPLeX,0.499,0.873,6,-3.902,1,0.0386,0.00468,0.0,0.165,0.864,142.726,audio_features,spotify:track:2JdzB67NvIa90K4gEZPLeX,https://api.spotify.com/v1/tracks/2JdzB67NvIa90K4gEZPLeX,https://api.spotify.com/v1/audio-analysis/2JdzB67NvIa90K4gEZPLeX,134200,4
135,Say It Ain't So,Weezer,6VoIBz0VhCyz7OdEoRYDiA,https://open.spotify.com/track/6VoIBz0VhCyz7OdEoRYDiA,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,audio_features,spotify:track:6VoIBz0VhCyz7OdEoRYDiA,https://api.spotify.com/v1/tracks/6VoIBz0VhCyz7OdEoRYDiA,https://api.spotify.com/v1/audio-analysis/6VoIBz0VhCyz7OdEoRYDiA,258827,4
136,Closing Time,Semisonic,1A5V1sxyCLpKJezp75tUXn,https://open.spotify.com/track/1A5V1sxyCLpKJezp75tUXn,0.478,0.854,7,-5.454,1,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,audio_features,spotify:track:1A5V1sxyCLpKJezp75tUXn,https://api.spotify.com/v1/tracks/1A5V1sxyCLpKJezp75tUXn,https://api.spotify.com/v1/audio-analysis/1A5V1sxyCLpKJezp75tUXn,274160,4
137,Loser,Beck,5PntSbMHC1ud6Vvl8x56qd,https://open.spotify.com/track/5PntSbMHC1ud6Vvl8x56qd,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,audio_features,spotify:track:5PntSbMHC1ud6Vvl8x56qd,https://api.spotify.com/v1/tracks/5PntSbMHC1ud6Vvl8x56qd,https://api.spotify.com/v1/audio-analysis/5PntSbMHC1ud6Vvl8x56qd,235000,4
138,Jane Says,Jane's Addiction,7c1Dar0pIAW7w5TzaGjt9t,https://open.spotify.com/track/7c1Dar0pIAW7w5TzaGjt9t,0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,audio_features,spotify:track:7c1Dar0pIAW7w5TzaGjt9t,https://api.spotify.com/v1/tracks/7c1Dar0pIAW7w5TzaGjt9t,https://api.spotify.com/v1/audio-analysis/7c1Dar0pIAW7w5TzaGjt9t,287000,4
139,Man in the Box,Alice In Chains,6gZVQvQZOFpzIy3HblJ20F,https://open.spotify.com/track/6gZVQvQZOFpzIy3HblJ20F,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,audio_features,spotify:track:6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/tracks/6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/audio-analysis/6gZVQvQZOFpzIy3HblJ20F,285200,4
140,Everlong,Foo Fighters,5UWwZ5lm5PKu6eKsHAGxOk,https://open.spotify.com/track/5UWwZ5lm5PKu6eKsHAGxOk,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,audio_features,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547,4
141,The World I Know,Collective Soul,4beuBXU4k3YWwVKm0PpWhv,https://open.spotify.com/track/4beuBXU4k3YWwVKm0PpWhv,0.514,0.704,2,-4.724,1,0.0261,0.0515,0.00219,0.228,0.386,76.975,audio_features,spotify:track:4beuBXU4k3YWwVKm0PpWhv,https://api.spotify.com/v1/tracks/4beuBXU4k3YWwVKm0PpWhv,https://api.spotify.com/v1/audio-analysis/4beuBXU4k3YWwVKm0PpWhv,255467,4
142,The Way,Fastball,7IsEXPk6qqt30FfQv4SZMa,https://open.spotify.com/track/7IsEXPk6qqt30FfQv4SZMa,0.646,0.882,6,-5.648,0,0.0346,0.143,9.67e-06,0.335,0.908,120.837,audio_features,spotify:track:7IsEXPk6qqt30FfQv4SZMa,https://api.spotify.com/v1/tracks/7IsEXPk6qqt30FfQv4SZMa,https://api.spotify.com/v1/audio-analysis/7IsEXPk6qqt30FfQv4SZMa,257093,4
143,Mr. Jones,Counting Crows,5DiXcVovI0FcY2s0icWWUu,https://open.spotify.com/track/5DiXcVovI0FcY2s0icWWUu,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,audio_features,spotify:track:5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/tracks/5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/audio-analysis/5DiXcVovI0FcY2s0icWWUu,272293,4
144,Slide,The Goo Goo Dolls,0nnwn7LWHCAu09jfuH1xTA,https://open.spotify.com/track/0nnwn7LWHCAu09jfuH1xTA,0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423,audio_features,spotify:track:0nnwn7LWHCAu09jfuH1xTA,https://api.spotify.com/v1/tracks/0nnwn7LWHCAu09jfuH1xTA,https://api.spotify.com/v1/audio-analysis/0nnwn7LWHCAu09jfuH1xTA,212067,4
145,Two Princes,Spin Doctors,0cuq829zRNq4AEdmDJA4aw,https://open.spotify.com/track/0cuq829zRNq4AEdmDJA4aw,0.544,0.905,7,-10.732,1,0.0646,0.00165,1.97e-06,0.0532,0.825,103.594,audio_features,spotify:track:0cuq829zRNq4AEdmDJA4aw,https://api.spotify.com/v1/tracks/0cuq829zRNq4AEdmDJA4aw,https://api.spotify.com/v1/audio-analysis/0cuq829zRNq4AEdmDJA4aw,256947,4
146,Run-Around,Blues Traveler,500Tkm3vJmVtdUwdCVxCTb,https://open.spotify.com/track/500Tkm3vJmVtdUwdCVxCTb,0.629,0.867,7,-7.307,1,0.0603,0.0865,0.0,0.126,0.876,151.695,audio_features,spotify:track:500Tkm3vJmVtdUwdCVxCTb,https://api.spotify.com/v1/tracks/500Tkm3vJmVtdUwdCVxCTb,https://api.spotify.com/v1/audio-analysis/500Tkm3vJmVtdUwdCVxCTb,279800,4
147,Hook,Blues Traveler,27IRo2rYeizhRMDaNVplNM,https://open.spotify.com/track/27IRo2rYeizhRMDaNVplNM,0.562,0.742,9,-6.355,1,0.0346,0.0369,1.47e-06,0.102,0.793,165.6,audio_features,spotify:track:27IRo2rYeizhRMDaNVplNM,https://api.spotify.com/v1/tracks/27IRo2rYeizhRMDaNVplNM,https://api.spotify.com/v1/audio-analysis/27IRo2rYeizhRMDaNVplNM,289200,4
148,Fly Away,Lenny Kravitz,1TMN0xWpFEA79NIH0LmRvF,https://open.spotify.com/track/1TMN0xWpFEA79NIH0LmRvF,0.597,0.868,7,-5.095,1,0.0526,0.0212,0.0,0.664,0.709,160.021,audio_features,spotify:track:1TMN0xWpFEA79NIH0LmRvF,https://api.spotify.com/v1/tracks/1TMN0xWpFEA79NIH0LmRvF,https://api.spotify.com/v1/audio-analysis/1TMN0xWpFEA79NIH0LmRvF,221893,4
149,Cryin',Aerosmith,3ISCgrJSymaY1MM2vNdvK2,https://open.spotify.com/track/3ISCgrJSymaY1MM2vNdvK2,0.445,0.858,9,-3.673,1,0.0327,0.0002,0.0108,0.367,0.489,105.88,audio_features,spotify:track:3ISCgrJSymaY1MM2vNdvK2,https://api.spotify.com/v1/tracks/3ISCgrJSymaY1MM2vNdvK2,https://api.spotify.com/v1/audio-analysis/3ISCgrJSymaY1MM2vNdvK2,308333,3
150,Wrong Way,Sublime,6qRKLrNNYmUPeBRo2SdS11,https://open.spotify.com/track/6qRKLrNNYmUPeBRo2SdS11,0.69,0.681,9,-5.653,1,0.0379,0.0623,0.0,0.137,0.911,75.034,audio_features,spotify:track:6qRKLrNNYmUPeBRo2SdS11,https://api.spotify.com/v1/tracks/6qRKLrNNYmUPeBRo2SdS11,https://api.spotify.com/v1/audio-analysis/6qRKLrNNYmUPeBRo2SdS11,136147,4
151,Only Wanna Be with You,Hootie & The Blowfish,1OFKUn2VLafrHj7ybnap0Q,https://open.spotify.com/track/1OFKUn2VLafrHj7ybnap0Q,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272,audio_features,spotify:track:1OFKUn2VLafrHj7ybnap0Q,https://api.spotify.com/v1/tracks/1OFKUn2VLafrHj7ybnap0Q,https://api.spotify.com/v1/audio-analysis/1OFKUn2VLafrHj7ybnap0Q,229587,4
152,Hold My Hand,Hootie & The Blowfish,4WnYuVFXe6Si4fZqkxbnvS,https://open.spotify.com/track/4WnYuVFXe6Si4fZqkxbnvS,0.22,0.769,11,-5.125,1,0.054,0.208,0.0,0.0985,0.495,170.773,audio_features,spotify:track:4WnYuVFXe6Si4fZqkxbnvS,https://api.spotify.com/v1/tracks/4WnYuVFXe6Si4fZqkxbnvS,https://api.spotify.com/v1/audio-analysis/4WnYuVFXe6Si4fZqkxbnvS,258333,4
153,Let Her Cry,Hootie & The Blowfish,6NGi23FFKq9tH5NR1NcTw2,https://open.spotify.com/track/6NGi23FFKq9tH5NR1NcTw2,0.352,0.698,7,-6.278,1,0.0303,0.0353,0.0,0.113,0.256,142.57,audio_features,spotify:track:6NGi23FFKq9tH5NR1NcTw2,https://api.spotify.com/v1/tracks/6NGi23FFKq9tH5NR1NcTw2,https://api.spotify.com/v1/audio-analysis/6NGi23FFKq9tH5NR1NcTw2,318533,4
154,Hey Jealousy,Gin Blossoms,4o7ZPI2fmEi3piRe0Hrfpy,https://open.spotify.com/track/4o7ZPI2fmEi3piRe0Hrfpy,0.471,0.797,6,-8.407,0,0.0389,0.000179,6.49e-06,0.299,0.497,152.903,audio_features,spotify:track:4o7ZPI2fmEi3piRe0Hrfpy,https://api.spotify.com/v1/tracks/4o7ZPI2fmEi3piRe0Hrfpy,https://api.spotify.com/v1/audio-analysis/4o7ZPI2fmEi3piRe0Hrfpy,236627,4
155,Til I Hear It From You,Gin Blossoms,59IMJ1XHmOXRFE072RQafl,https://open.spotify.com/track/59IMJ1XHmOXRFE072RQafl,0.555,0.797,9,-6.653,1,0.0319,0.0645,0.0,0.322,0.652,124.396,audio_features,spotify:track:59IMJ1XHmOXRFE072RQafl,https://api.spotify.com/v1/tracks/59IMJ1XHmOXRFE072RQafl,https://api.spotify.com/v1/audio-analysis/59IMJ1XHmOXRFE072RQafl,230800,4
156,Walkin' On The Sun,Smash Mouth,3cM1ztU0hONKeJsw2Ybcy9,https://open.spotify.com/track/3cM1ztU0hONKeJsw2Ybcy9,0.745,0.972,6,-5.598,1,0.0316,0.346,0.0,0.148,0.968,123.069,audio_features,spotify:track:3cM1ztU0hONKeJsw2Ybcy9,https://api.spotify.com/v1/tracks/3cM1ztU0hONKeJsw2Ybcy9,https://api.spotify.com/v1/audio-analysis/3cM1ztU0hONKeJsw2Ybcy9,207787,4
157,Zombie,The Cranberries,2IZZqH4K02UIYg5EohpNHF,https://open.spotify.com/track/2IZZqH4K02UIYg5EohpNHF,0.307,0.635,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.973,audio_features,spotify:track:2IZZqH4K02UIYg5EohpNHF,https://api.spotify.com/v1/tracks/2IZZqH4K02UIYg5EohpNHF,https://api.spotify.com/v1/audio-analysis/2IZZqH4K02UIYg5EohpNHF,306427,4
158,Song 2 - 2012 Remaster,Blur,1FTSo4v6BOZH9QxKc3MbVM,https://open.spotify.com/track/1FTSo4v6BOZH9QxKc3MbVM,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,audio_features,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160,4
159,Heart-Shaped Box,Nirvana,11LmqTE2naFULdEP94AUBa,https://open.spotify.com/track/11LmqTE2naFULdEP94AUBa,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,audio_features,spotify:track:11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/audio-analysis/11LmqTE2naFULdEP94AUBa,281160,4
160,The Impression That I Get,The Mighty Mighty Bosstones,1ru5R5iSawvuMELqKXxLjS,https://open.spotify.com/track/1ru5R5iSawvuMELqKXxLjS,0.418,0.945,4,-5.406,1,0.118,0.0991,0.0123,0.23,0.696,181.174,audio_features,spotify:track:1ru5R5iSawvuMELqKXxLjS,https://api.spotify.com/v1/tracks/1ru5R5iSawvuMELqKXxLjS,https://api.spotify.com/v1/audio-analysis/1ru5R5iSawvuMELqKXxLjS,194760,4
161,The Reason,Hoobastank,4x3SQvTgvqSTU3nOL1urZh,https://open.spotify.com/track/4x3SQvTgvqSTU3nOL1urZh,0.473,0.643,4,-4.67,1,0.0293,0.0134,0.0,0.16,0.0781,82.95,audio_features,spotify:track:4x3SQvTgvqSTU3nOL1urZh,https://api.spotify.com/v1/tracks/4x3SQvTgvqSTU3nOL1urZh,https://api.spotify.com/v1/audio-analysis/4x3SQvTgvqSTU3nOL1urZh,232800,4
162,Crawling In The Dark,Hoobastank,1eK4KsyjAzr2xJ86Tj5SWa,https://open.spotify.com/track/1eK4KsyjAzr2xJ86Tj5SWa,0.592,0.932,6,-4.491,0,0.0885,0.000295,7.59e-05,0.138,0.698,93.675,audio_features,spotify:track:1eK4KsyjAzr2xJ86Tj5SWa,https://api.spotify.com/v1/tracks/1eK4KsyjAzr2xJ86Tj5SWa,https://api.spotify.com/v1/audio-analysis/1eK4KsyjAzr2xJ86Tj5SWa,175027,4
163,Seven Nation Army,The White Stripes,3ctoHckjyd13eBi2IDw2Ip,https://open.spotify.com/track/3ctoHckjyd13eBi2IDw2Ip,0.75,0.462,0,-7.664,1,0.0779,0.00576,0.545,0.307,0.309,123.865,audio_features,spotify:track:3ctoHckjyd13eBi2IDw2Ip,https://api.spotify.com/v1/tracks/3ctoHckjyd13eBi2IDw2Ip,https://api.spotify.com/v1/audio-analysis/3ctoHckjyd13eBi2IDw2Ip,231800,4
164,Like a Stone,Audioslave,3YuaBvuZqcwN3CEAyyoaei,https://open.spotify.com/track/3YuaBvuZqcwN3CEAyyoaei,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,audio_features,spotify:track:3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/tracks/3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/audio-analysis/3YuaBvuZqcwN3CEAyyoaei,293960,4
165,Remedy,Seether,3anO2IahAOsmsz9p4Mb8aR,https://open.spotify.com/track/3anO2IahAOsmsz9p4Mb8aR,0.548,0.953,8,-4.688,1,0.0934,0.000189,0.00288,0.0432,0.448,127.826,audio_features,spotify:track:3anO2IahAOsmsz9p4Mb8aR,https://api.spotify.com/v1/tracks/3anO2IahAOsmsz9p4Mb8aR,https://api.spotify.com/v1/audio-analysis/3anO2IahAOsmsz9p4Mb8aR,207213,4
166,Papercut,Linkin Park,1Vej0qeQ3ioKwpI6FUbRv1,https://open.spotify.com/track/1Vej0qeQ3ioKwpI6FUbRv1,0.524,0.939,9,-3.994,1,0.113,0.00022,0.0,0.623,0.661,150.184,audio_features,spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,https://api.spotify.com/v1/tracks/1Vej0qeQ3ioKwpI6FUbRv1,https://api.spotify.com/v1/audio-analysis/1Vej0qeQ3ioKwpI6FUbRv1,184867,4
167,Breakfast At Tiffany's,Deep Blue Something,1uzWOoJdADfstQuFtQFTUn,https://open.spotify.com/track/1uzWOoJdADfstQuFtQFTUn,0.622,0.829,2,-5.548,1,0.029,0.11,0.0,0.0954,0.539,110.367,audio_features,spotify:track:1uzWOoJdADfstQuFtQFTUn,https://api.spotify.com/v1/tracks/1uzWOoJdADfstQuFtQFTUn,https://api.spotify.com/v1/audio-analysis/1uzWOoJdADfstQuFtQFTUn,257373,4
168,Give Me One Reason,Tracy Chapman,4vDBJeeQCbhP9FaPPMsYkY,https://open.spotify.com/track/4vDBJeeQCbhP9FaPPMsYkY,0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,audio_features,spotify:track:4vDBJeeQCbhP9FaPPMsYkY,https://api.spotify.com/v1/tracks/4vDBJeeQCbhP9FaPPMsYkY,https://api.spotify.com/v1/audio-analysis/4vDBJeeQCbhP9FaPPMsYkY,268333,4
169,Walking in Memphis,Marc Cohn,5fgkjhICZnqFctrV0AyuQD,https://open.spotify.com/track/5fgkjhICZnqFctrV0AyuQD,0.567,0.512,0,-8.831,1,0.0357,0.545,0.0,0.296,0.334,130.271,audio_features,spotify:track:5fgkjhICZnqFctrV0AyuQD,https://api.spotify.com/v1/tracks/5fgkjhICZnqFctrV0AyuQD,https://api.spotify.com/v1/audio-analysis/5fgkjhICZnqFctrV0AyuQD,252613,4
170,Beverly Hills,Weezer,1yKu2MhpwzDXXH2tzG6xoa,https://open.spotify.com/track/1yKu2MhpwzDXXH2tzG6xoa,0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,audio_features,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/audio-analysis/1yKu2MhpwzDXXH2tzG6xoa,196093,4
171,Fly Like An Eagle,Steve Miller Band,3e0FzZjTXOUtiJGSClOBrI,https://open.spotify.com/track/3e0FzZjTXOUtiJGSClOBrI,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,audio_features,spotify:track:3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/tracks/3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/audio-analysis/3e0FzZjTXOUtiJGSClOBrI,282693,4
172,Glycerine,Bush,7wpYSigAhQeZp3cdsMQ3Af,https://open.spotify.com/track/7wpYSigAhQeZp3cdsMQ3Af,0.437,0.337,5,-11.439,1,0.0326,0.0371,0.000946,0.0981,0.0784,114.239,audio_features,spotify:track:7wpYSigAhQeZp3cdsMQ3Af,https://api.spotify.com/v1/tracks/7wpYSigAhQeZp3cdsMQ3Af,https://api.spotify.com/v1/audio-analysis/7wpYSigAhQeZp3cdsMQ3Af,266493,4
173,Machinehead,Bush,6dJODklApmve5IzgKWUqV2,https://open.spotify.com/track/6dJODklApmve5IzgKWUqV2,0.143,0.919,9,-4.438,1,0.11,2.57e-05,0.00427,0.134,0.201,172.668,audio_features,spotify:track:6dJODklApmve5IzgKWUqV2,https://api.spotify.com/v1/tracks/6dJODklApmve5IzgKWUqV2,https://api.spotify.com/v1/audio-analysis/6dJODklApmve5IzgKWUqV2,256333,3
174,"Touch, Peel And Stand",Days Of The New,2eG7o3BfbzohiETArwsX1K,https://open.spotify.com/track/2eG7o3BfbzohiETArwsX1K,0.58,0.627,11,-8.017,1,0.0316,0.05,1.68e-06,0.297,0.825,82.151,audio_features,spotify:track:2eG7o3BfbzohiETArwsX1K,https://api.spotify.com/v1/tracks/2eG7o3BfbzohiETArwsX1K,https://api.spotify.com/v1/audio-analysis/2eG7o3BfbzohiETArwsX1K,297147,4
175,The Red,Chevelle,1gyee1JuFFiP476LQpRMYU,https://open.spotify.com/track/1gyee1JuFFiP476LQpRMYU,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,audio_features,spotify:track:1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/tracks/1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/audio-analysis/1gyee1JuFFiP476LQpRMYU,238400,3
176,Headstrong,Trapt,1AEYT6VxrxXPMoQUxsY0E4,https://open.spotify.com/track/1AEYT6VxrxXPMoQUxsY0E4,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,audio_features,spotify:track:1AEYT6VxrxXPMoQUxsY0E4,https://api.spotify.com/v1/tracks/1AEYT6VxrxXPMoQUxsY0E4,https://api.spotify.com/v1/audio-analysis/1AEYT6VxrxXPMoQUxsY0E4,285570,4
177,Scars,Papa Roach,3TAtUJc4Sj913Cs5gBUeu0,https://open.spotify.com/track/3TAtUJc4Sj913Cs5gBUeu0,0.455,0.929,11,-3.295,1,0.0494,0.0875,0.0,0.226,0.484,89.782,audio_features,spotify:track:3TAtUJc4Sj913Cs5gBUeu0,https://api.spotify.com/v1/tracks/3TAtUJc4Sj913Cs5gBUeu0,https://api.spotify.com/v1/audio-analysis/3TAtUJc4Sj913Cs5gBUeu0,208199,4
178,Last Resort,Papa Roach,5W8YXBz9MTIDyrpYaCg2Ky,https://open.spotify.com/track/5W8YXBz9MTIDyrpYaCg2Ky,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,audio_features,spotify:track:5W8YXBz9MTIDyrpYaCg2Ky,https://api.spotify.com/v1/tracks/5W8YXBz9MTIDyrpYaCg2Ky,https://api.spotify.com/v1/audio-analysis/5W8YXBz9MTIDyrpYaCg2Ky,199907,4
179,I Hate Everything About You,Three Days Grace,0M955bMOoilikPXwKLYpoi,https://open.spotify.com/track/0M955bMOoilikPXwKLYpoi,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,audio_features,spotify:track:0M955bMOoilikPXwKLYpoi,https://api.spotify.com/v1/tracks/0M955bMOoilikPXwKLYpoi,https://api.spotify.com/v1/audio-analysis/0M955bMOoilikPXwKLYpoi,231480,4
180,Click Click Boom,Saliva,1LMVGL3030W3mGmRrd2hCm,https://open.spotify.com/track/1LMVGL3030W3mGmRrd2hCm,0.607,0.935,6,-2.918,1,0.0506,0.00259,0.000221,0.195,0.51,95.97,audio_features,spotify:track:1LMVGL3030W3mGmRrd2hCm,https://api.spotify.com/v1/tracks/1LMVGL3030W3mGmRrd2hCm,https://api.spotify.com/v1/audio-analysis/1LMVGL3030W3mGmRrd2hCm,252400,4
181,Paralyzer,Finger Eleven,28IEbk5a7twNTbUEvWslUb,https://open.spotify.com/track/28IEbk5a7twNTbUEvWslUb,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,audio_features,spotify:track:28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/audio-analysis/28IEbk5a7twNTbUEvWslUb,208107,4
182,Smooth Criminal,Alien Ant Farm,5z6xHjCZr7a7AIcy8sPBKy,https://open.spotify.com/track/5z6xHjCZr7a7AIcy8sPBKy,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,audio_features,spotify:track:5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/tracks/5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/audio-analysis/5z6xHjCZr7a7AIcy8sPBKy,209267,4
183,Wait and Bleed,Slipknot,15DLl1r2zi07Ssq5RT1yT0,https://open.spotify.com/track/15DLl1r2zi07Ssq5RT1yT0,0.382,0.996,7,-4.119,1,0.104,0.00208,0.0,0.417,0.327,93.345,audio_features,spotify:track:15DLl1r2zi07Ssq5RT1yT0,https://api.spotify.com/v1/tracks/15DLl1r2zi07Ssq5RT1yT0,https://api.spotify.com/v1/audio-analysis/15DLl1r2zi07Ssq5RT1yT0,147840,4
184,Duality,Slipknot,61mWefnWQOLf90gepjOCb3,https://open.spotify.com/track/61mWefnWQOLf90gepjOCb3,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,audio_features,spotify:track:61mWefnWQOLf90gepjOCb3,https://api.spotify.com/v1/tracks/61mWefnWQOLf90gepjOCb3,https://api.spotify.com/v1/audio-analysis/61mWefnWQOLf90gepjOCb3,252613,4
185,Epic,Faith No More,4ReyTz0y3TGkX48wO3Llot,https://open.spotify.com/track/4ReyTz0y3TGkX48wO3Llot,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,audio_features,spotify:track:4ReyTz0y3TGkX48wO3Llot,https://api.spotify.com/v1/tracks/4ReyTz0y3TGkX48wO3Llot,https://api.spotify.com/v1/audio-analysis/4ReyTz0y3TGkX48wO3Llot,293653,4
186,One Step Closer,Linkin Park,3K4HG9evC7dg3N0R9cYqk4,https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,audio_features,spotify:track:3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/tracks/3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/audio-analysis/3K4HG9evC7dg3N0R9cYqk4,157333,4
187,Crawling,Linkin Park,57BrRMwf9LrcmuOsyGilwr,https://open.spotify.com/track/57BrRMwf9LrcmuOsyGilwr,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,audio_features,spotify:track:57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/tracks/57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/audio-analysis/57BrRMwf9LrcmuOsyGilwr,208960,4
188,Faint,Linkin Park,2uxL6E8Yq0Psc1V9uBtC4F,https://open.spotify.com/track/2uxL6E8Yq0Psc1V9uBtC4F,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,audio_features,spotify:track:2uxL6E8Yq0Psc1V9uBtC4F,https://api.spotify.com/v1/tracks/2uxL6E8Yq0Psc1V9uBtC4F,https://api.spotify.com/v1/audio-analysis/2uxL6E8Yq0Psc1V9uBtC4F,162600,4
189,Numb,Linkin Park,0kO3njY9N1Rxgv27Ha1lLh,https://open.spotify.com/track/0kO3njY9N1Rxgv27Ha1lLh,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,audio_features,spotify:track:0kO3njY9N1Rxgv27Ha1lLh,https://api.spotify.com/v1/tracks/0kO3njY9N1Rxgv27Ha1lLh,https://api.spotify.com/v1/audio-analysis/0kO3njY9N1Rxgv27Ha1lLh,185587,4
190,Somewhere I Belong,Linkin Park,1d5UuboIPRMD4HaU3yycKC,https://open.spotify.com/track/1d5UuboIPRMD4HaU3yycKC,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,audio_features,spotify:track:1d5UuboIPRMD4HaU3yycKC,https://api.spotify.com/v1/tracks/1d5UuboIPRMD4HaU3yycKC,https://api.spotify.com/v1/audio-analysis/1d5UuboIPRMD4HaU3yycKC,213933,4
