,Songs,Artist,id,external_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
153,Promises,NERO,4UZifG6wVTl3dFIeHKLi8y,https://open.spotify.com/track/4UZifG6wVTl3dFIeHKLi8y,0.484,0.943,9,-4.364,0,0.0647,3.77e-05,0.00452,0.593,0.345,143.933,audio_features,spotify:track:4UZifG6wVTl3dFIeHKLi8y,https://api.spotify.com/v1/tracks/4UZifG6wVTl3dFIeHKLi8y,https://api.spotify.com/v1/audio-analysis/4UZifG6wVTl3dFIeHKLi8y,257387,4
154,Don’t Feel Like Crying,Sigrid,1oLSje4Ot5qRUq8FqYeXOl,https://open.spotify.com/track/1oLSje4Ot5qRUq8FqYeXOl,0.749,0.814,5,-3.769,0,0.0404,0.156,0.0,0.0673,0.715,119.964,audio_features,spotify:track:1oLSje4Ot5qRUq8FqYeXOl,https://api.spotify.com/v1/tracks/1oLSje4Ot5qRUq8FqYeXOl,https://api.spotify.com/v1/audio-analysis/1oLSje4Ot5qRUq8FqYeXOl,157010,4
155,For Once In My Life,Stevie Wonder,2yNWwardt8VzlpNBWrGYD6,https://open.spotify.com/track/2yNWwardt8VzlpNBWrGYD6,0.566,0.482,6,-13.047,1,0.0411,0.301,0.0,0.269,0.856,109.046,audio_features,spotify:track:2yNWwardt8VzlpNBWrGYD6,https://api.spotify.com/v1/tracks/2yNWwardt8VzlpNBWrGYD6,https://api.spotify.com/v1/audio-analysis/2yNWwardt8VzlpNBWrGYD6,170600,4
156,Mercy,Duffy,1zusIxNqJu8i4g6P6hJ2Qa,https://open.spotify.com/track/1zusIxNqJu8i4g6P6hJ2Qa,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911,audio_features,spotify:track:1zusIxNqJu8i4g6P6hJ2Qa,https://api.spotify.com/v1/tracks/1zusIxNqJu8i4g6P6hJ2Qa,https://api.spotify.com/v1/audio-analysis/1zusIxNqJu8i4g6P6hJ2Qa,219920,4
157,Happy Together,The Turtles,1JO1xLtVc8mWhIoE3YaCL0,https://open.spotify.com/track/1JO1xLtVc8mWhIoE3YaCL0,0.584,0.367,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,audio_features,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,https://api.spotify.com/v1/tracks/1JO1xLtVc8mWhIoE3YaCL0,https://api.spotify.com/v1/audio-analysis/1JO1xLtVc8mWhIoE3YaCL0,176293,4
158,Easy,Commodores,1DnSZ9M8uvX0UebR3dmBNI,https://open.spotify.com/track/1DnSZ9M8uvX0UebR3dmBNI,0.589,0.384,10,-15.075,0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,audio_features,spotify:track:1DnSZ9M8uvX0UebR3dmBNI,https://api.spotify.com/v1/tracks/1DnSZ9M8uvX0UebR3dmBNI,https://api.spotify.com/v1/audio-analysis/1DnSZ9M8uvX0UebR3dmBNI,256427,4
159,Running Up That Hill (A Deal With God),Kate Bush,75FEaRjZTKLhTrFGsfMUXR,https://open.spotify.com/track/75FEaRjZTKLhTrFGsfMUXR,0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,audio_features,spotify:track:75FEaRjZTKLhTrFGsfMUXR,https://api.spotify.com/v1/tracks/75FEaRjZTKLhTrFGsfMUXR,https://api.spotify.com/v1/audio-analysis/75FEaRjZTKLhTrFGsfMUXR,298933,4
160,The Silicone Veil,Susanne Sundfør,2MhsofpJteikquhZpAK5UC,https://open.spotify.com/track/2MhsofpJteikquhZpAK5UC,0.53,0.433,5,-7.859,1,0.0257,0.0528,0.000471,0.11,0.0646,89.973,audio_features,spotify:track:2MhsofpJteikquhZpAK5UC,https://api.spotify.com/v1/tracks/2MhsofpJteikquhZpAK5UC,https://api.spotify.com/v1/audio-analysis/2MhsofpJteikquhZpAK5UC,302373,4
161,Better Together,Jack Johnson,4VywXu6umkIQ2OS0m1I79y,https://open.spotify.com/track/4VywXu6umkIQ2OS0m1I79y,0.868,0.347,5,-9.529,1,0.0536,0.308,2e-05,0.11,0.659,110.059,audio_features,spotify:track:4VywXu6umkIQ2OS0m1I79y,https://api.spotify.com/v1/tracks/4VywXu6umkIQ2OS0m1I79y,https://api.spotify.com/v1/audio-analysis/4VywXu6umkIQ2OS0m1I79y,207680,4
162,Baby Love - Juke Box Single Version,The Supremes,5uM9zdUz8PpYJME9wZCM4W,https://open.spotify.com/track/5uM9zdUz8PpYJME9wZCM4W,0.594,0.698,2,-6.524,0,0.0365,0.776,0.0,0.237,0.649,135.821,audio_features,spotify:track:5uM9zdUz8PpYJME9wZCM4W,https://api.spotify.com/v1/tracks/5uM9zdUz8PpYJME9wZCM4W,https://api.spotify.com/v1/audio-analysis/5uM9zdUz8PpYJME9wZCM4W,156333,4
163,Love Me Again,John Newman,57PjISfyOyDcvTPipz16nf,https://open.spotify.com/track/57PjISfyOyDcvTPipz16nf,0.485,0.915,2,-3.469,0,0.0544,0.00441,0.00112,0.0987,0.201,126.027,audio_features,spotify:track:57PjISfyOyDcvTPipz16nf,https://api.spotify.com/v1/tracks/57PjISfyOyDcvTPipz16nf,https://api.spotify.com/v1/audio-analysis/57PjISfyOyDcvTPipz16nf,240289,4
164,Fascination,Alphabeat,5AKQ1JHezaXDmN5SyMSpEr,https://open.spotify.com/track/5AKQ1JHezaXDmN5SyMSpEr,0.495,0.878,6,-3.266,0,0.0361,0.00027,9.02e-05,0.07,0.825,193.947,audio_features,spotify:track:5AKQ1JHezaXDmN5SyMSpEr,https://api.spotify.com/v1/tracks/5AKQ1JHezaXDmN5SyMSpEr,https://api.spotify.com/v1/audio-analysis/5AKQ1JHezaXDmN5SyMSpEr,182120,4
165,10.000 Nights,Alphabeat,4abTZU8TujcPI40eiBkb2B,https://open.spotify.com/track/4abTZU8TujcPI40eiBkb2B,0.551,0.895,11,-3.395,0,0.0347,0.00161,0.0,0.137,0.485,140.0,audio_features,spotify:track:4abTZU8TujcPI40eiBkb2B,https://api.spotify.com/v1/tracks/4abTZU8TujcPI40eiBkb2B,https://api.spotify.com/v1/audio-analysis/4abTZU8TujcPI40eiBkb2B,264413,4
166,Misirlou,Dick Dale,7fC9Hp9RFSDNpgRnSY2Ahj,https://open.spotify.com/track/7fC9Hp9RFSDNpgRnSY2Ahj,0.294,0.928,4,-6.841,1,0.0582,0.0173,0.863,0.302,0.577,173.405,audio_features,spotify:track:7fC9Hp9RFSDNpgRnSY2Ahj,https://api.spotify.com/v1/tracks/7fC9Hp9RFSDNpgRnSY2Ahj,https://api.spotify.com/v1/audio-analysis/7fC9Hp9RFSDNpgRnSY2Ahj,135987,4
167,Starf***er,K.Flay,1kepwD2EmpA0aYw70KMZ3A,https://open.spotify.com/track/1kepwD2EmpA0aYw70KMZ3A,0.558,0.669,1,-7.397,1,0.241,0.0134,0.00362,0.192,0.209,125.671,audio_features,spotify:track:1kepwD2EmpA0aYw70KMZ3A,https://api.spotify.com/v1/tracks/1kepwD2EmpA0aYw70KMZ3A,https://api.spotify.com/v1/audio-analysis/1kepwD2EmpA0aYw70KMZ3A,218920,4
168,I Will Survive - Single Version,Gloria Gaynor,0rwmxAht1fk7QuSiCmIhGV,https://open.spotify.com/track/0rwmxAht1fk7QuSiCmIhGV,0.801,0.623,9,-13.445,0,0.0508,0.0173,0.00811,0.323,0.641,116.426,audio_features,spotify:track:0rwmxAht1fk7QuSiCmIhGV,https://api.spotify.com/v1/tracks/0rwmxAht1fk7QuSiCmIhGV,https://api.spotify.com/v1/audio-analysis/0rwmxAht1fk7QuSiCmIhGV,198600,4
169,Crazy - Single Version,Gnarls Barkley,6FlAGda9qkDhTU7ctFM4uG,https://open.spotify.com/track/6FlAGda9qkDhTU7ctFM4uG,0.864,0.474,0,-8.41,0,0.0367,0.0259,0.0487,0.0906,0.602,111.952,audio_features,spotify:track:6FlAGda9qkDhTU7ctFM4uG,https://api.spotify.com/v1/tracks/6FlAGda9qkDhTU7ctFM4uG,https://api.spotify.com/v1/audio-analysis/6FlAGda9qkDhTU7ctFM4uG,180787,4
170,Never Forget You,Zara Larsson,6v4F5IaKUITBPzt2wztoiZ,https://open.spotify.com/track/6v4F5IaKUITBPzt2wztoiZ,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,audio_features,spotify:track:6v4F5IaKUITBPzt2wztoiZ,https://api.spotify.com/v1/tracks/6v4F5IaKUITBPzt2wztoiZ,https://api.spotify.com/v1/audio-analysis/6v4F5IaKUITBPzt2wztoiZ,213428,4
171,Corcovado (Quiet Nights Of Quiet Stars) - Single Version,Stan Getz,5nU7dvOfzYs9QVVL7YVNPE,https://open.spotify.com/track/5nU7dvOfzYs9QVVL7YVNPE,0.531,0.198,9,-15.811,0,0.039,0.952,0.00267,0.119,0.437,128.038,audio_features,spotify:track:5nU7dvOfzYs9QVVL7YVNPE,https://api.spotify.com/v1/tracks/5nU7dvOfzYs9QVVL7YVNPE,https://api.spotify.com/v1/audio-analysis/5nU7dvOfzYs9QVVL7YVNPE,139987,4
172,Killing Me Softly With His Song,Roberta Flack,3gsCAGsWr6pUm1Vy7CPPob,https://open.spotify.com/track/3gsCAGsWr6pUm1Vy7CPPob,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,audio_features,spotify:track:3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/tracks/3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/audio-analysis/3gsCAGsWr6pUm1Vy7CPPob,286920,4
173,Wuthering Heights,Kate Bush,5YSI1311X8t31PBjkBG4CZ,https://open.spotify.com/track/5YSI1311X8t31PBjkBG4CZ,0.481,0.392,1,-11.381,1,0.0312,0.366,0.0452,0.124,0.52,124.572,audio_features,spotify:track:5YSI1311X8t31PBjkBG4CZ,https://api.spotify.com/v1/tracks/5YSI1311X8t31PBjkBG4CZ,https://api.spotify.com/v1/audio-analysis/5YSI1311X8t31PBjkBG4CZ,269067,4
174,Wild Ones (feat. Sia),Flo Rida,1NpW5kyvO4XrNJ3rnfcNy3,https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,audio_features,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3,232947,4
175,Glad You Came,The Wanted,3AGOgQzp0YcPH41u9p7dOp,https://open.spotify.com/track/3AGOgQzp0YcPH41u9p7dOp,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,audio_features,spotify:track:3AGOgQzp0YcPH41u9p7dOp,https://api.spotify.com/v1/tracks/3AGOgQzp0YcPH41u9p7dOp,https://api.spotify.com/v1/audio-analysis/3AGOgQzp0YcPH41u9p7dOp,198187,4
176,So What,P!nk,49KhRYxcukqBtmeSy44s2B,https://open.spotify.com/track/49KhRYxcukqBtmeSy44s2B,0.537,0.866,11,-3.08,0,0.0445,0.000308,1.44e-06,0.382,0.412,126.003,audio_features,spotify:track:49KhRYxcukqBtmeSy44s2B,https://api.spotify.com/v1/tracks/49KhRYxcukqBtmeSy44s2B,https://api.spotify.com/v1/audio-analysis/49KhRYxcukqBtmeSy44s2B,215160,4
177,Hot N Cold,Katy Perry,1y4eb6hmAvsqlDOl3fx9kk,https://open.spotify.com/track/1y4eb6hmAvsqlDOl3fx9kk,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,audio_features,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,https://api.spotify.com/v1/tracks/1y4eb6hmAvsqlDOl3fx9kk,https://api.spotify.com/v1/audio-analysis/1y4eb6hmAvsqlDOl3fx9kk,220227,4
178,How to Save a Life,The Fray,5fVZC9GiM4e8vu99W0Xf6J,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,audio_features,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,262533,4
179,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,07Oz5StQ7GRoygNLaXs2pd,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,0.668,0.892,5,-3.001,0,0.0645,0.298,0.0,0.735,0.478,95.927,audio_features,spotify:track:07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/tracks/07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/audio-analysis/07Oz5StQ7GRoygNLaXs2pd,159011,4
180,"Holding Out for a Hero - From ""Footloose"" Soundtrack",Bonnie Tyler,6AJlcxjEO2baFC24GPsJjg,https://open.spotify.com/track/6AJlcxjEO2baFC24GPsJjg,0.575,0.811,9,-10.981,0,0.0401,0.0159,4.37e-06,0.0902,0.873,149.671,audio_features,spotify:track:6AJlcxjEO2baFC24GPsJjg,https://api.spotify.com/v1/tracks/6AJlcxjEO2baFC24GPsJjg,https://api.spotify.com/v1/audio-analysis/6AJlcxjEO2baFC24GPsJjg,348707,4
181,Tennis Court,Lorde,74fpNVAJrKGQuqHETi4WSt,https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,0.764,0.567,0,-8.585,1,0.0609,0.0126,9.51e-05,0.257,0.428,89.988,audio_features,spotify:track:74fpNVAJrKGQuqHETi4WSt,https://api.spotify.com/v1/tracks/74fpNVAJrKGQuqHETi4WSt,https://api.spotify.com/v1/audio-analysis/74fpNVAJrKGQuqHETi4WSt,198907,4
182,Oh Daddy - 2004 Remaster,Fleetwood Mac,3D8bcwMmgPR5ZnpL52rY1q,https://open.spotify.com/track/3D8bcwMmgPR5ZnpL52rY1q,0.58,0.35,2,-10.855,0,0.0356,0.522,7.69e-05,0.134,0.469,137.821,audio_features,spotify:track:3D8bcwMmgPR5ZnpL52rY1q,https://api.spotify.com/v1/tracks/3D8bcwMmgPR5ZnpL52rY1q,https://api.spotify.com/v1/audio-analysis/3D8bcwMmgPR5ZnpL52rY1q,236240,4
183,Wildflower,Dutchkid,7siEGnU61iBn4AioflKyBu,https://open.spotify.com/track/7siEGnU61iBn4AioflKyBu,0.851,0.713,6,-7.053,0,0.0438,0.206,0.939,0.0976,0.3,125.987,audio_features,spotify:track:7siEGnU61iBn4AioflKyBu,https://api.spotify.com/v1/tracks/7siEGnU61iBn4AioflKyBu,https://api.spotify.com/v1/audio-analysis/7siEGnU61iBn4AioflKyBu,189467,4
184,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,69Naniu2KjKjaQOBUagE8U,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U,0.541,0.557,0,-5.094,0,0.173,0.272,0.0,0.156,0.173,106.122,audio_features,spotify:track:69Naniu2KjKjaQOBUagE8U,https://api.spotify.com/v1/tracks/69Naniu2KjKjaQOBUagE8U,https://api.spotify.com/v1/audio-analysis/69Naniu2KjKjaQOBUagE8U,214255,4
185,Keeping Your Head Up,Birdy,3UbCMiXR6d9zcfNRS0mTzG,https://open.spotify.com/track/3UbCMiXR6d9zcfNRS0mTzG,0.599,0.78,11,-5.033,1,0.0527,0.156,0.0,0.189,0.529,122.077,audio_features,spotify:track:3UbCMiXR6d9zcfNRS0mTzG,https://api.spotify.com/v1/tracks/3UbCMiXR6d9zcfNRS0mTzG,https://api.spotify.com/v1/audio-analysis/3UbCMiXR6d9zcfNRS0mTzG,208395,4
186,Wings,Birdy,2Kz5qeXifBxE0zmuoVchlM,https://open.spotify.com/track/2Kz5qeXifBxE0zmuoVchlM,0.474,0.707,7,-4.534,1,0.0253,0.0831,0.0,0.162,0.224,83.235,audio_features,spotify:track:2Kz5qeXifBxE0zmuoVchlM,https://api.spotify.com/v1/tracks/2Kz5qeXifBxE0zmuoVchlM,https://api.spotify.com/v1/audio-analysis/2Kz5qeXifBxE0zmuoVchlM,252107,4
187,Fuck You,Lily Allen,5st5644IlBmKiiRE73UsoZ,https://open.spotify.com/track/5st5644IlBmKiiRE73UsoZ,0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,audio_features,spotify:track:5st5644IlBmKiiRE73UsoZ,https://api.spotify.com/v1/tracks/5st5644IlBmKiiRE73UsoZ,https://api.spotify.com/v1/audio-analysis/5st5644IlBmKiiRE73UsoZ,219893,4
188,Love Song,Sara Bareilles,4E6cwWJWZw2zWf7VFbH7wf,https://open.spotify.com/track/4E6cwWJWZw2zWf7VFbH7wf,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,audio_features,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/audio-analysis/4E6cwWJWZw2zWf7VFbH7wf,258827,4
189,S Club Party,S Club 7,21ixeD8mGouF993kgb4MER,https://open.spotify.com/track/21ixeD8mGouF993kgb4MER,0.638,0.879,6,-6.534,0,0.0425,0.0697,0.0,0.414,0.778,101.999,audio_features,spotify:track:21ixeD8mGouF993kgb4MER,https://api.spotify.com/v1/tracks/21ixeD8mGouF993kgb4MER,https://api.spotify.com/v1/audio-analysis/21ixeD8mGouF993kgb4MER,210467,4
190,Don't Stop Movin',S Club 7,0Ov8K1FMAjelvLALkBcpbB,https://open.spotify.com/track/0Ov8K1FMAjelvLALkBcpbB,0.826,0.665,7,-6.121,1,0.0319,0.0311,0.0,0.0776,0.888,117.049,audio_features,spotify:track:0Ov8K1FMAjelvLALkBcpbB,https://api.spotify.com/v1/tracks/0Ov8K1FMAjelvLALkBcpbB,https://api.spotify.com/v1/audio-analysis/0Ov8K1FMAjelvLALkBcpbB,232187,4
191,Don't Start Now,Dua Lipa,6WrI0LAC5M1Rw2MnX2ZvEg,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,audio_features,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4
192,FRIENDS,Marshmello,08bNPGLD8AhKpnnERrAc6G,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4
193,Don't Cha,The Pussycat Dolls,0BxfFnk0YzONqvmrkO0QrB,https://open.spotify.com/track/0BxfFnk0YzONqvmrkO0QrB,0.875,0.631,1,-3.475,1,0.099,0.00542,2.54e-06,0.127,0.549,120.003,audio_features,spotify:track:0BxfFnk0YzONqvmrkO0QrB,https://api.spotify.com/v1/tracks/0BxfFnk0YzONqvmrkO0QrB,https://api.spotify.com/v1/audio-analysis/0BxfFnk0YzONqvmrkO0QrB,272080,4
194,When I Grow Up,The Pussycat Dolls,21pySLskKIKrhDziCX5ojQ,https://open.spotify.com/track/21pySLskKIKrhDziCX5ojQ,0.671,0.685,11,-5.762,0,0.05,0.00165,0.0,0.398,0.368,118.449,audio_features,spotify:track:21pySLskKIKrhDziCX5ojQ,https://api.spotify.com/v1/tracks/21pySLskKIKrhDziCX5ojQ,https://api.spotify.com/v1/audio-analysis/21pySLskKIKrhDziCX5ojQ,245680,4
195,Don't Start Now - Live in LA Remix,Dua Lipa,7d9aNPQ3idYpe9zjQHSLwQ,https://open.spotify.com/track/7d9aNPQ3idYpe9zjQHSLwQ,0.674,0.81,11,-5.521,0,0.0463,0.00844,0.000639,0.143,0.572,124.022,audio_features,spotify:track:7d9aNPQ3idYpe9zjQHSLwQ,https://api.spotify.com/v1/tracks/7d9aNPQ3idYpe9zjQHSLwQ,https://api.spotify.com/v1/audio-analysis/7d9aNPQ3idYpe9zjQHSLwQ,340076,4
196,No Sleep Tonight,The Faders,30ik5ogGdNxagFe3EU1aln,https://open.spotify.com/track/30ik5ogGdNxagFe3EU1aln,0.398,0.942,2,-3.359,1,0.2,0.0141,0.000104,0.0818,0.565,202.178,audio_features,spotify:track:30ik5ogGdNxagFe3EU1aln,https://api.spotify.com/v1/tracks/30ik5ogGdNxagFe3EU1aln,https://api.spotify.com/v1/audio-analysis/30ik5ogGdNxagFe3EU1aln,179000,4
197,Be the One,Dua Lipa,1vTntttEXlVHk4uj1vtVEe,https://open.spotify.com/track/1vTntttEXlVHk4uj1vtVEe,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,audio_features,spotify:track:1vTntttEXlVHk4uj1vtVEe,https://api.spotify.com/v1/tracks/1vTntttEXlVHk4uj1vtVEe,https://api.spotify.com/v1/audio-analysis/1vTntttEXlVHk4uj1vtVEe,202915,4
198,Talking Body,Tove Lo,7cgu4JBW3hq1GwTM1ilkKQ,https://open.spotify.com/track/7cgu4JBW3hq1GwTM1ilkKQ,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,audio_features,spotify:track:7cgu4JBW3hq1GwTM1ilkKQ,https://api.spotify.com/v1/tracks/7cgu4JBW3hq1GwTM1ilkKQ,https://api.spotify.com/v1/audio-analysis/7cgu4JBW3hq1GwTM1ilkKQ,238427,4
199,Wannabe,Spice Girls,1Je1IMUlBXcx1Fz0WE7oPT,https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,audio_features,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT,173027,4
200,Hey Ya!,Outkast,2PpruBYCo4H7WOBJ7Q2EwM,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
201,Just A Little,Liberty X,1IMbmQCnl3h4m8NXqKee0g,https://open.spotify.com/track/1IMbmQCnl3h4m8NXqKee0g,0.796,0.617,5,-6.198,0,0.0619,0.00824,0.0,0.0495,0.72,103.858,audio_features,spotify:track:1IMbmQCnl3h4m8NXqKee0g,https://api.spotify.com/v1/tracks/1IMbmQCnl3h4m8NXqKee0g,https://api.spotify.com/v1/audio-analysis/1IMbmQCnl3h4m8NXqKee0g,236133,4
202,Blame It on the Boogie,The Jacksons,3qI94hINNNeb4S7xQi18lS,https://open.spotify.com/track/3qI94hINNNeb4S7xQi18lS,0.774,0.641,1,-10.193,1,0.0799,0.0765,0.0,0.0867,0.875,113.256,audio_features,spotify:track:3qI94hINNNeb4S7xQi18lS,https://api.spotify.com/v1/tracks/3qI94hINNNeb4S7xQi18lS,https://api.spotify.com/v1/audio-analysis/3qI94hINNNeb4S7xQi18lS,214200,4
203,Hips Don't Lie (feat. Wyclef Jean),Shakira,3ZFTkvIE7kyPt6Nu3PEa7V,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4
204,Call Me Maybe,Carly Rae Jepsen,20I6sIOMTCkB6w7ryavxtO,https://open.spotify.com/track/20I6sIOMTCkB6w7ryavxtO,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,audio_features,spotify:track:20I6sIOMTCkB6w7ryavxtO,https://api.spotify.com/v1/tracks/20I6sIOMTCkB6w7ryavxtO,https://api.spotify.com/v1/audio-analysis/20I6sIOMTCkB6w7ryavxtO,193400,4
205,Bring It All Back,S Club 7,3v0uXfyMEZ1lGvBOv1Y4ar,https://open.spotify.com/track/3v0uXfyMEZ1lGvBOv1Y4ar,0.679,0.903,4,-4.914,1,0.0463,0.333,0.0,0.372,0.872,108.114,audio_features,spotify:track:3v0uXfyMEZ1lGvBOv1Y4ar,https://api.spotify.com/v1/tracks/3v0uXfyMEZ1lGvBOv1Y4ar,https://api.spotify.com/v1/audio-analysis/3v0uXfyMEZ1lGvBOv1Y4ar,213600,4
206,Rock DJ,Robbie Williams,4pbyDPjFgfPqFTcIMC8xpK,https://open.spotify.com/track/4pbyDPjFgfPqFTcIMC8xpK,0.708,0.772,7,-4.264,1,0.0322,0.0267,0.0,0.467,0.861,103.035,audio_features,spotify:track:4pbyDPjFgfPqFTcIMC8xpK,https://api.spotify.com/v1/tracks/4pbyDPjFgfPqFTcIMC8xpK,https://api.spotify.com/v1/audio-analysis/4pbyDPjFgfPqFTcIMC8xpK,258560,4
207,Love Machine,Girls Aloud,6SHvqMjPEQqyJaxuEzNcr3,https://open.spotify.com/track/6SHvqMjPEQqyJaxuEzNcr3,0.663,0.95,7,-4.21,1,0.0621,0.00127,0.00492,0.0753,0.697,116.02,audio_features,spotify:track:6SHvqMjPEQqyJaxuEzNcr3,https://api.spotify.com/v1/tracks/6SHvqMjPEQqyJaxuEzNcr3,https://api.spotify.com/v1/audio-analysis/6SHvqMjPEQqyJaxuEzNcr3,205360,4
208,Marry You,Bruno Mars,6SKwQghsR8AISlxhcwyA9R,https://open.spotify.com/track/6SKwQghsR8AISlxhcwyA9R,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,audio_features,spotify:track:6SKwQghsR8AISlxhcwyA9R,https://api.spotify.com/v1/tracks/6SKwQghsR8AISlxhcwyA9R,https://api.spotify.com/v1/audio-analysis/6SKwQghsR8AISlxhcwyA9R,230192,4
209,Feel It Still,Portugal. The Man,6QgjcU0zLnzq5OrUoSZ3OK,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,163253,4
210,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,7LcfRTgAVTs5pQGEQgUEzN,https://open.spotify.com/track/7LcfRTgAVTs5pQGEQgUEzN,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,audio_features,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4
